"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","HCPL","HDIF","HEFF","HNDB","HPL","HPV","HTRP","HVOL","MI","MIMS","MISEI","MISM","McCC","NL","NLE","NII","NOI","CD","CLOC","DLOC","TCD","TCLOC","LLOC","LOC","NOS","NUMPAR","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Bad Practice Rules","Best Practice Rules","Clone Metric Rules","Code Style Rules","Complexity Metric Rules","Correctness Rules","Coupling Metric Rules","Design Rules","Design Pattern","Documentation Metric Rules","Documentation Rules","Dodgy Code Rules","Error Prone Rules","Experimental Rules","Internationalization Rules","Multithreaded Correctness Rules","Multithreading Rules","Optimization Rules","Performance Rules","Runtime Rules","Security Code Guideline Rules","Security Rules","Size Metric Rules","Vulnerability Rules"
"L18878","void onceAfter()","org.junit.tests.running.methods.AnnotationTest$OrderTest.onceAfter()V","L18871","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","335","9","338","10","0","0","0","0","0","0","0","0","20.2647","3","85.588","19.4212","9","9","4.75489","28.5293","130.887","76.5422","113.231","66.2171","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18884","void once()","org.junit.tests.running.methods.AnnotationTest$NonStaticOneTimeSetup.once()V","L18882","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","349","9","351","10","0","0","0","0","0","0","0","0","4.75489","1.5","12","5.24148","4","4","0.666667","8","142.159","83.1341","129.494","75.7273","1","0","0","0","0","0","0","0","0","0","3","3","0","0","3","3","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18885","void aTest()","org.junit.tests.running.methods.AnnotationTest$NonStaticOneTimeSetup.aTest()V","L18882","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","353","9","355","10","0","0","0","0","0","0","0","0","4.75489","1.5","12","5.24148","4","4","0.666667","8","142.159","83.1341","129.494","75.7273","1","0","0","0","0","0","0","0","0","0","3","3","0","0","3","3","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18891","void before()","org.junit.tests.running.methods.AnnotationTest$ErrorInBeforeClass.before()V","L18889","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","365","9","368","10","0","0","0","0","0","0","0","0","38.0537","5.5","256.325","40.3516","13","12","14.2403","46.6045","128.335","75.0498","109.55","64.0641","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","2","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18892","void test()","org.junit.tests.running.methods.AnnotationTest$ErrorInBeforeClass.test()V","L18889","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","370","9","373","10","0","0","0","0","0","0","0","0","16.3645","2.5","60","15.3262","8","8","3.33333","24","131.786","77.0679","114.528","66.9756","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18898","void test()","org.junit.tests.running.methods.AnnotationTest$ErrorInAfterClass.test()V","L18896","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","387","9","390","10","0","0","0","0","0","0","0","0","16.3645","2.5","60","15.3262","8","8","3.33333","24","131.786","77.0679","114.528","66.9756","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18899","void after()","org.junit.tests.running.methods.AnnotationTest$ErrorInAfterClass.after()V","L18896","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","392","9","395","10","0","0","0","0","0","0","0","0","38.0537","5.5","256.325","40.3516","13","12","14.2403","46.6045","128.335","75.0498","109.55","64.0641","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","2","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18905","void beforeClassSuper()","org.junit.tests.running.methods.AnnotationTest$SuperInheritance.beforeClassSuper()V","L18903","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","407","9","410","10","0","0","0","0","0","0","0","0","20.2647","3","85.588","19.4212","9","9","4.75489","28.5293","130.887","76.5422","113.231","66.2171","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18906","void afterClassSuper()","org.junit.tests.running.methods.AnnotationTest$SuperInheritance.afterClassSuper()V","L18903","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","412","9","415","10","0","0","0","0","0","0","0","0","20.2647","3","85.588","19.4212","9","9","4.75489","28.5293","130.887","76.5422","113.231","66.2171","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18907","void beforeSuper()","org.junit.tests.running.methods.AnnotationTest$SuperInheritance.beforeSuper()V","L18903","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","417","9","420","10","0","0","0","0","0","0","0","0","16.3645","2.5","60","15.3262","8","8","3.33333","24","131.786","77.0679","114.528","66.9756","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18908","void afterSuper()","org.junit.tests.running.methods.AnnotationTest$SuperInheritance.afterSuper()V","L18903","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","422","9","425","10","0","0","0","0","0","0","0","0","16.3645","2.5","60","15.3262","8","8","3.33333","24","131.786","77.0679","114.528","66.9756","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18914","void beforeClassSub()","org.junit.tests.running.methods.AnnotationTest$SubInheritance.beforeClassSub()V","L18909","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","429","9","432","10","0","0","0","0","0","0","0","0","20.2647","3","85.588","19.4212","9","9","4.75489","28.5293","130.887","76.5422","113.231","66.2171","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18915","void afterClassSub()","org.junit.tests.running.methods.AnnotationTest$SubInheritance.afterClassSub()V","L18909","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","434","9","437","10","0","0","0","0","0","0","0","0","20.2647","3","85.588","19.4212","9","9","4.75489","28.5293","130.887","76.5422","113.231","66.2171","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18916","void beforeSub()","org.junit.tests.running.methods.AnnotationTest$SubInheritance.beforeSub()V","L18909","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","439","9","442","10","0","0","0","0","0","0","0","0","16.3645","2.5","60","15.3262","8","8","3.33333","24","131.786","77.0679","114.528","66.9756","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18917","void afterSub()","org.junit.tests.running.methods.AnnotationTest$SubInheritance.afterSub()V","L18909","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","444","9","447","10","0","0","0","0","0","0","0","0","16.3645","2.5","60","15.3262","8","8","3.33333","24","131.786","77.0679","114.528","66.9756","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18918","void test()","org.junit.tests.running.methods.AnnotationTest$SubInheritance.test()V","L18909","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","449","9","452","10","0","0","0","0","0","0","0","0","16.3645","2.5","60","15.3262","8","8","3.33333","24","131.786","77.0679","114.528","66.9756","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","2","0","0","0","1","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"L18924","TestRule rule()","org.junit.tests.running.methods.AnnotationTest$SuperShadowing.rule()Lorg/junit/rules/TestRule;","L18922","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","464","9","477","10","1","2","2","2","1","1","14","13","28.5293","4.5","149.487","28.1667","10","10","8.30482","33.2193","126.481","73.9654","106.874","62.4995","1","0","0","0","0","0","0","0","0","0","5","5","1","0","13","14","3","0","0","31","0","0","0","0","0","21","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18930","void before()","org.junit.tests.running.methods.AnnotationTest$SuperShadowing.before()V","L18922","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","479","9","482","10","0","0","0","0","0","0","0","0","16.3645","2.5","60","15.3262","8","8","3.33333","24","131.786","77.0679","114.528","66.9756","1","0","0","1","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18931","void after()","org.junit.tests.running.methods.AnnotationTest$SuperShadowing.after()V","L18922","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","484","9","487","10","0","0","0","0","0","0","0","0","16.3645","2.5","60","15.3262","8","8","3.33333","24","131.786","77.0679","114.528","66.9756","1","0","0","1","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18937","TestRule rule()","org.junit.tests.running.methods.AnnotationTest$SubShadowing.rule()Lorg/junit/rules/TestRule;","L18932","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","492","9","506","10","0.903226","1","1","1","0.933333","0.928571","14","13","33.2193","5","190.269","33.081","11","11","10.5705","38.0537","122.821","71.825","101.594","59.4116","1","0","0","0","0","0","0","0","0","0","6","6","1","0","14","15","3","0","0","31","0","0","0","0","0","21","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18943","void before()","org.junit.tests.running.methods.AnnotationTest$SubShadowing.before()V","L18932","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","508","9","513","10","0","0","0","0","0","0","0","0","37.9742","5","259.031","40.6351","14","13","14.3906","51.8062","121.216","70.8868","99.2793","58.0581","1","0","0","0","1","0","0","0","0","0","6","6","2","0","6","6","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18945","void anotherBefore()","org.junit.tests.running.methods.AnnotationTest$SubShadowing.anotherBefore()V","L18932","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","515","9","518","10","0","0","0","0","0","0","0","0","16.3645","2.5","60","15.3262","8","8","3.33333","24","131.786","77.0679","114.528","66.9756","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18946","void after()","org.junit.tests.running.methods.AnnotationTest$SubShadowing.after()V","L18932","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","520","9","525","10","0","0","0","0","0","0","0","0","37.9742","5","259.031","40.6351","14","13","14.3906","51.8062","121.216","70.8868","99.2793","58.0581","1","0","0","0","1","0","0","0","0","0","6","6","2","0","6","6","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18948","void anotherAfter()","org.junit.tests.running.methods.AnnotationTest$SubShadowing.anotherAfter()V","L18932","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","527","9","530","10","0","0","0","0","0","0","0","0","16.3645","2.5","60","15.3262","8","8","3.33333","24","131.786","77.0679","114.528","66.9756","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18949","void test()","org.junit.tests.running.methods.AnnotationTest$SubShadowing.test()V","L18932","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","532","9","535","10","0","0","0","0","0","0","0","0","16.3645","2.5","60","15.3262","8","8","3.33333","24","131.786","77.0679","114.528","66.9756","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18955","TestRule rule()","org.junit.tests.running.methods.AnnotationTest$SuperStaticMethodShadowing.rule()Lorg/junit/rules/TestRule;","L18953","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","550","9","563","10","1","2","2","2","1","1","14","13","33.2193","5","190.269","33.081","11","11","10.5705","38.0537","125.774","73.5522","105.855","61.9035","1","0","0","0","0","0","0","0","0","0","5","5","1","0","13","14","3","0","0","31","0","0","0","0","0","21","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18966","TestRule rule()","org.junit.tests.running.methods.AnnotationTest$SubStaticMethodShadowing.rule()Lorg/junit/rules/TestRule;","L18961","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","568","9","581","10","1","2","2","2","1","1","14","13","33.2193","5","190.269","33.081","11","11","10.5705","38.0537","125.774","73.5522","105.855","61.9035","1","0","0","0","0","0","0","0","0","0","5","5","1","0","13","14","3","0","0","31","0","0","0","0","0","21","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18972","void test()","org.junit.tests.running.methods.AnnotationTest$SubStaticMethodShadowing.test()V","L18961","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","583","9","586","10","0","0","0","0","0","0","0","0","16.3645","2.5","60","15.3262","8","8","3.33333","24","131.786","77.0679","114.528","66.9756","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18993","void test()","org.junit.tests.running.methods.AnnotationTest$SubFieldShadowing.test()V","L18983","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","630","9","633","10","0","0","0","0","0","0","0","0","16.3645","2.5","60","15.3262","8","8","3.33333","24","131.786","77.0679","114.528","66.9756","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19014","void test()","org.junit.tests.running.methods.AnnotationTest$SubStaticFieldShadowing.test()V","L19004","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","677","9","680","10","0","0","0","0","0","0","0","0","16.3645","2.5","60","15.3262","8","8","3.33333","24","131.786","77.0679","114.528","66.9756","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19020","void one()","org.junit.tests.running.methods.AnnotationTest$SuperTest.one()V","L19018","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","694","9","697","10","0","0","0","0","0","0","0","0","16.3645","2.5","60","15.3262","8","8","3.33333","24","131.786","77.0679","114.528","66.9756","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19021","void two()","org.junit.tests.running.methods.AnnotationTest$SuperTest.two()V","L19018","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","699","9","702","10","0","0","0","0","0","0","0","0","16.3645","2.5","60","15.3262","8","8","3.33333","24","131.786","77.0679","114.528","66.9756","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19027","void one()","org.junit.tests.running.methods.AnnotationTest$SubTest.one()V","L19022","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","706","9","710","10","0","0","0","0","0","0","0","0","20.2647","3","85.588","19.4212","9","9","4.75489","28.5293","127.272","74.4282","108.016","63.1673","1","0","0","0","0","0","0","0","0","0","5","5","1","0","5","5","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19033","void good()","org.junit.tests.running.methods.AnnotationTest$RunAllAfters.good()V","L19031","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","724","9","726","10","0","0","0","0","0","0","0","0","4.75489","1.5","12","5.24148","4","4","0.666667","8","142.159","83.1341","129.494","75.7273","1","0","0","0","0","0","0","0","0","0","3","3","0","0","3","3","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19034","void bad()","org.junit.tests.running.methods.AnnotationTest$RunAllAfters.bad()V","L19031","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","728","9","731","10","0","0","0","0","0","0","0","0","28.5293","4.5","149.487","28.1667","10","10","8.30482","33.2193","130.096","76.0794","112.089","65.5494","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","1","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19035","void empty()","org.junit.tests.running.methods.AnnotationTest$RunAllAfters.empty()V","L19031","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","733","9","735","10","0","0","0","0","0","0","0","0","4.75489","1.5","12","5.24148","4","4","0.666667","8","142.159","83.1341","129.494","75.7273","1","0","0","0","0","0","0","0","0","0","3","3","0","0","3","3","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19036","void one()","org.junit.tests.running.methods.AnnotationTest$RunAllAfters.one()V","L19031","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","737","9","740","10","0","0","0","0","0","0","0","0","16.3645","2.5","60","15.3262","8","8","3.33333","24","131.786","77.0679","114.528","66.9756","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"L19037","void two()","org.junit.tests.running.methods.AnnotationTest$RunAllAfters.two()V","L19031","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","742","9","745","10","0","0","0","0","0","0","0","0","16.3645","2.5","60","15.3262","8","8","3.33333","24","131.786","77.0679","114.528","66.9756","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"L19043","void empty()","org.junit.tests.running.methods.AnnotationTest$RunAllAftersRegardless.empty()V","L19041","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","757","9","759","10","0","0","0","0","0","0","0","0","4.75489","1.5","12","5.24148","4","4","0.666667","8","142.159","83.1341","129.494","75.7273","1","0","0","0","0","0","0","0","0","0","3","3","0","0","3","3","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19044","void one()","org.junit.tests.running.methods.AnnotationTest$RunAllAftersRegardless.one()V","L19041","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","761","9","765","10","0","0","0","0","0","0","0","0","37.9742","5","259.031","40.6351","14","13","14.3906","51.8062","124.17","72.6141","103.54","60.55","1","0","0","0","0","0","0","0","0","0","5","5","2","0","5","5","2","0","0","2","1","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19045","void two()","org.junit.tests.running.methods.AnnotationTest$RunAllAftersRegardless.two()V","L19041","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","767","9","771","10","0","0","0","0","0","0","0","0","37.9742","5","259.031","40.6351","14","13","14.3906","51.8062","124.17","72.6141","103.54","60.55","1","0","0","0","0","0","0","0","0","0","5","5","2","0","5","5","2","0","0","2","1","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19051","void good()","org.junit.tests.running.methods.AnnotationTest$RunAllAfterClasses.good()V","L19049","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","784","9","786","10","0","0","0","0","0","0","0","0","4.75489","1.5","12","5.24148","4","4","0.666667","8","142.159","83.1341","129.494","75.7273","1","0","0","0","0","0","0","0","0","0","3","3","0","0","3","3","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19052","void bad()","org.junit.tests.running.methods.AnnotationTest$RunAllAfterClasses.bad()V","L19049","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","788","9","791","10","0","0","0","0","0","0","0","0","33.2193","5","190.269","33.081","11","11","10.5705","38.0537","129.389","75.6662","111.07","64.9533","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","1","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19053","void empty()","org.junit.tests.running.methods.AnnotationTest$RunAllAfterClasses.empty()V","L19049","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","793","9","795","10","0","0","0","0","0","0","0","0","4.75489","1.5","12","5.24148","4","4","0.666667","8","142.159","83.1341","129.494","75.7273","1","0","0","0","0","0","0","0","0","0","3","3","0","0","3","3","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19054","void one()","org.junit.tests.running.methods.AnnotationTest$RunAllAfterClasses.one()V","L19049","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","797","9","800","10","0","0","0","0","0","0","0","0","20.2647","3","85.588","19.4212","9","9","4.75489","28.5293","130.887","76.5422","113.231","66.2171","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19055","void two()","org.junit.tests.running.methods.AnnotationTest$RunAllAfterClasses.two()V","L19049","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","802","9","805","10","0","0","0","0","0","0","0","0","20.2647","3","85.588","19.4212","9","9","4.75489","28.5293","130.887","76.5422","113.231","66.2171","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19061","void empty()","org.junit.tests.running.methods.AnnotationTest$RunAllAfterClassesRegardless.empty()V","L19059","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","817","9","819","10","0","0","0","0","0","0","0","0","4.75489","1.5","12","5.24148","4","4","0.666667","8","142.159","83.1341","129.494","75.7273","1","0","0","0","0","0","0","0","0","0","3","3","0","0","3","3","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19062","void one()","org.junit.tests.running.methods.AnnotationTest$RunAllAfterClassesRegardless.one()V","L19059","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","821","9","825","10","0","0","0","0","0","0","0","0","42.8086","5.5","314.107","46.2081","15","14","17.4504","57.1103","123.663","72.3176","102.809","60.1224","1","0","0","0","0","0","0","0","0","0","5","5","2","0","5","5","2","0","0","2","1","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19063","void two()","org.junit.tests.running.methods.AnnotationTest$RunAllAfterClassesRegardless.two()V","L19059","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\org\junit\tests\running\methods\AnnotationTest.java","827","9","831","10","0","0","0","0","0","0","0","0","42.8086","5.5","314.107","46.2081","15","14","17.4504","57.1103","123.663","72.3176","102.809","60.1224","1","0","0","0","0","0","0","0","0","0","5","5","2","0","5","5","2","0","0","2","1","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
